component_id,name,observed_version,original_cpe,source,source_name,description,payload_summary,actual_product,actual_vendor,actual_product_version,product_classification,product_reason,product_evidence,version_reason,version_evidence,cpe_family,cpe_family_binding_basis,cpe_resolution_path,active_exact_match,deprecated_match,deprecated_resolution,resolved_active_cpe,configuration_gate_passed,configuration_only_match,configuration_criteria,proposed_gt_cpe,proposed_decision,decision_reason,discrepancy_fields,evidence_strength,human_validation_required,human_validation_reason,exact_firmware_evidence
200153,vuci-app-recipients-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-recipients-ui:vuci-app-recipients-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-recipients/vuci-app-recipients-ui,vuci-app-recipients-ui,VuCI UI Support for Recipients,files=0; exec=0; lib=0; plugin=0; kmod=0; paths=,vuci app recipients ui,Teltonika,2025-07-02-0eab43c-1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-recipients/vuci-app-recipients-ui; role=PLUGIN_OR_MODULE; Description=VuCI UI Support for Recipients; paths=,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-recipients-ui.control; list=/usr/lib/opkg/info/vuci-app-recipients-ui.list; status_version_matches=True
200154,vuci-app-reset-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-reset-ui:vuci-app-reset-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-reset/vuci-app-reset-ui,vuci-app-reset-ui,VuCI UI Support for Reset,files=0; exec=0; lib=0; plugin=0; kmod=0; paths=,vuci app reset ui,Teltonika,2025-07-02-0eab43c-1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-reset/vuci-app-reset-ui; role=PLUGIN_OR_MODULE; Description=VuCI UI Support for Reset; paths=,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-reset-ui.control; list=/usr/lib/opkg/info/vuci-app-reset-ui.list; status_version_matches=True
200155,vuci-app-routes-api,1,cpe:2.3:a:vuci-app-routes-api:vuci-app-routes-api:1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-routes/vuci-app-routes-api,vuci-app-routes-api,VuCI API Support Static routes application,files=9; exec=0; lib=0; plugin=8; kmod=0; paths=/usr/lib/lua/api/network/routes/advanced_static_routes/advanced_route_table.lua | /usr/lib/lua/api/network/routes/static_routes/static_route_ipv4.lua | /usr/share/rpcd/acl.d/routes.json,vuci app routes api,Teltonika,1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-routes/vuci-app-routes-api; role=PLUGIN_OR_MODULE; Description=VuCI API Support Static routes application; paths=/usr/lib/lua/api/network/routes/advanced_static_routes/advanced_route_table.lua | /usr/lib/lua/api/network/routes/static_routes/static_route_ipv4.lua | /usr/share/rpcd/acl.d/routes.json,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-routes-api.control; list=/usr/lib/opkg/info/vuci-app-routes-api.list; status_version_matches=True
200156,vuci-app-routes-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-routes-ui:vuci-app-routes-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-routes/vuci-app-routes-ui,vuci-app-routes-ui,VuCI UI Support Static routes application,files=0; exec=0; lib=0; plugin=0; kmod=0; paths=,vuci app routes ui,Teltonika,2025-07-02-0eab43c-1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-routes/vuci-app-routes-ui; role=PLUGIN_OR_MODULE; Description=VuCI UI Support Static routes application; paths=,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-routes-ui.control; list=/usr/lib/opkg/info/vuci-app-routes-ui.list; status_version_matches=True
200157,vuci-app-rut-fota-api,1,cpe:2.3:a:vuci-app-rut-fota-api:vuci-app-rut-fota-api:1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-rut-fota/vuci-app-rut-fota-api,vuci-app-rut-fota-api,VuCI API Support for Fota configuration,files=1; exec=0; lib=0; plugin=0; kmod=0; paths=/usr/share/rpcd/acl.d/rut_fota.json,vuci app rut fota api,Teltonika,1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-rut-fota/vuci-app-rut-fota-api; role=PLUGIN_OR_MODULE; Description=VuCI API Support for Fota configuration; paths=/usr/share/rpcd/acl.d/rut_fota.json,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-rut-fota-api.control; list=/usr/lib/opkg/info/vuci-app-rut-fota-api.list; status_version_matches=True
200158,vuci-app-rut-fota-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-rut-fota-ui:vuci-app-rut-fota-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-rut-fota/vuci-app-rut-fota-ui,vuci-app-rut-fota-ui,VuCI UI Support for Fota configuration,files=0; exec=0; lib=0; plugin=0; kmod=0; paths=,vuci app rut fota ui,Teltonika,2025-07-02-0eab43c-1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-rut-fota/vuci-app-rut-fota-ui; role=PLUGIN_OR_MODULE; Description=VuCI UI Support for Fota configuration; paths=,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-rut-fota-ui.control; list=/usr/lib/opkg/info/vuci-app-rut-fota-ui.list; status_version_matches=True
200159,vuci-app-services-status-api,1,cpe:2.3:a:vuci-app-services-status-api:vuci-app-services-status-api:1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-services-status/vuci-app-services-status-api,vuci-app-services-status-api,VuCI API Support for Service Status,files=2; exec=0; lib=0; plugin=1; kmod=0; paths=/usr/lib/lua/api/status/services.lua | /usr/share/rpcd/acl.d/service_status.json,vuci app services status api,Teltonika,1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-services-status/vuci-app-services-status-api; role=PLUGIN_OR_MODULE; Description=VuCI API Support for Service Status; paths=/usr/lib/lua/api/status/services.lua | /usr/share/rpcd/acl.d/service_status.json,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-services-status-api.control; list=/usr/lib/opkg/info/vuci-app-services-status-api.list; status_version_matches=True
200160,vuci-app-services-status-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-services-status-ui:vuci-app-services-status-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-services-status/vuci-app-services-status-ui,vuci-app-services-status-ui,VuCI UI Support for Service Status,files=0; exec=0; lib=0; plugin=0; kmod=0; paths=,vuci app services status ui,Teltonika,2025-07-02-0eab43c-1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-services-status/vuci-app-services-status-ui; role=PLUGIN_OR_MODULE; Description=VuCI UI Support for Service Status; paths=,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-services-status-ui.control; list=/usr/lib/opkg/info/vuci-app-services-status-ui.list; status_version_matches=True
200161,vuci-app-setup-wizard-api,1,cpe:2.3:a:vuci-app-setup-wizard-api:vuci-app-setup-wizard-api:1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-setup-wizard/vuci-app-setup-wizard-api,vuci-app-setup-wizard-api,VuCI API Support for Setup Wizard,files=1; exec=0; lib=0; plugin=0; kmod=0; paths=/usr/share/rpcd/acl.d/setup_wizard.json,vuci app setup wizard api,Teltonika,1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-setup-wizard/vuci-app-setup-wizard-api; role=PLUGIN_OR_MODULE; Description=VuCI API Support for Setup Wizard; paths=/usr/share/rpcd/acl.d/setup_wizard.json,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-setup-wizard-api.control; list=/usr/lib/opkg/info/vuci-app-setup-wizard-api.list; status_version_matches=True
200162,vuci-app-setup-wizard-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-setup-wizard-ui:vuci-app-setup-wizard-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-setup-wizard/vuci-app-setup-wizard-ui,vuci-app-setup-wizard-ui,VuCI UI Support for Setup Wizard,files=0; exec=0; lib=0; plugin=0; kmod=0; paths=,vuci app setup wizard ui,Teltonika,2025-07-02-0eab43c-1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-setup-wizard/vuci-app-setup-wizard-ui; role=PLUGIN_OR_MODULE; Description=VuCI UI Support for Setup Wizard; paths=,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-setup-wizard-ui.control; list=/usr/lib/opkg/info/vuci-app-setup-wizard-ui.list; status_version_matches=True
200163,vuci-app-side-widget-api,1,cpe:2.3:a:vuci-app-side-widget-api:vuci-app-side-widget-api:1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-side-widget/vuci-app-side-widget-api,vuci-app-side-widget-api,VuCI UI Support for Side Widget controller API,files=3; exec=0; lib=0; plugin=1; kmod=0; paths=/usr/lib/lua/api/status/widget.lua | /etc/config/widget | /usr/share/rpcd/acl.d/widget.json,vuci app side widget api,Teltonika,1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-side-widget/vuci-app-side-widget-api; role=PLUGIN_OR_MODULE; Description=VuCI UI Support for Side Widget controller API; paths=/usr/lib/lua/api/status/widget.lua | /etc/config/widget | /usr/share/rpcd/acl.d/widget.json,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-side-widget-api.control; list=/usr/lib/opkg/info/vuci-app-side-widget-api.list; status_version_matches=True
200164,vuci-app-side-widget-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-side-widget-ui:vuci-app-side-widget-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-side-widget/vuci-app-side-widget-ui,vuci-app-side-widget-ui,VuCI UI Support for Side Widget controller,files=0; exec=0; lib=0; plugin=0; kmod=0; paths=,vuci app side widget ui,Teltonika,2025-07-02-0eab43c-1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-side-widget/vuci-app-side-widget-ui; role=PLUGIN_OR_MODULE; Description=VuCI UI Support for Side Widget controller; paths=,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-side-widget-ui.control; list=/usr/lib/opkg/info/vuci-app-side-widget-ui.list; status_version_matches=True
200165,vuci-app-strong-swan-api,1,cpe:2.3:a:vuci-app-strong-swan-api:vuci-app-strong-swan-api:1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-strong-swan/vuci-app-strong-swan-api,vuci-app-strong-swan-api,VuCI API Support for strongSwan,files=4; exec=0; lib=0; plugin=3; kmod=0; paths=/usr/lib/lua/api/services/ipsec_global.lua | /usr/lib/lua/api/services/ipsec.lua | /usr/share/rpcd/acl.d/ipsec.json,vuci app strong swan api,Teltonika,1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-strong-swan/vuci-app-strong-swan-api; role=PLUGIN_OR_MODULE; Description=VuCI API Support for strongSwan; paths=/usr/lib/lua/api/services/ipsec_global.lua | /usr/lib/lua/api/services/ipsec.lua | /usr/share/rpcd/acl.d/ipsec.json,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-strong-swan-api.control; list=/usr/lib/opkg/info/vuci-app-strong-swan-api.list; status_version_matches=True
200166,vuci-app-strong-swan-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-strong-swan-ui:vuci-app-strong-swan-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-strong-swan/vuci-app-strong-swan-ui,vuci-app-strong-swan-ui,VuCI UI Support for strongSwan,files=0; exec=0; lib=0; plugin=0; kmod=0; paths=,vuci app strong swan ui,Teltonika,2025-07-02-0eab43c-1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-strong-swan/vuci-app-strong-swan-ui; role=PLUGIN_OR_MODULE; Description=VuCI UI Support for strongSwan; paths=,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-strong-swan-ui.control; list=/usr/lib/opkg/info/vuci-app-strong-swan-ui.list; status_version_matches=True
200167,vuci-app-system-info-api,1,cpe:2.3:a:vuci-app-system-info-api:vuci-app-system-info-api:1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-system-info/vuci-app-system-info-api,vuci-app-system-info-api,VuCI API Support for System info,files=3; exec=0; lib=0; plugin=2; kmod=0; paths=/usr/lib/lua/api/system/board.lua | /usr/lib/lua/api/system/status.lua | /usr/share/rpcd/acl.d/system_info.json,vuci app system info api,Teltonika,1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-system-info/vuci-app-system-info-api; role=PLUGIN_OR_MODULE; Description=VuCI API Support for System info; paths=/usr/lib/lua/api/system/board.lua | /usr/lib/lua/api/system/status.lua | /usr/share/rpcd/acl.d/system_info.json,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-system-info-api.control; list=/usr/lib/opkg/info/vuci-app-system-info-api.list; status_version_matches=True
200168,vuci-app-system-status-api,1,cpe:2.3:a:vuci-app-system-status-api:vuci-app-system-status-api:1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-system-status/vuci-app-system-status-api,vuci-app-system-status-api,VuCI API Support for System Status,files=1; exec=0; lib=0; plugin=0; kmod=0; paths=/usr/share/rpcd/acl.d/system_status.json,vuci app system status api,Teltonika,1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-system-status/vuci-app-system-status-api; role=PLUGIN_OR_MODULE; Description=VuCI API Support for System Status; paths=/usr/share/rpcd/acl.d/system_status.json,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-system-status-api.control; list=/usr/lib/opkg/info/vuci-app-system-status-api.list; status_version_matches=True
200169,vuci-app-system-status-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-system-status-ui:vuci-app-system-status-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,feeds/vuci/applications/vuci-app-system-status/vuci-app-system-status-ui,vuci-app-system-status-ui,VuCI UI Support for System Status,files=0; exec=0; lib=0; plugin=0; kmod=0; paths=,vuci app system status ui,Teltonika,2025-07-02-0eab43c-1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"VuCI API/UI package is a feature module of the firmware interface, not an independently versioned parent product.",Exact control/list/status: Source=feeds/vuci/applications/vuci-app-system-status/vuci-app-system-status-ui; role=PLUGIN_OR_MODULE; Description=VuCI UI Support for System Status; paths=,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/vuci-app-system-status-ui.control; list=/usr/lib/opkg/info/vuci-app-system-status-ui.list; status_version_matches=True
